dpt,flux,tonnage,annee,mois
25,GEMF,229.554,2012,3
25,LAMPE,8.963,2011,3
25,LAMPE,12.534,2011,3
25,LAMPE,0.000,2011,3
25,LAMPE,8.376,2011,3
25,PAM,2.481,2011,3
25,PAM,13.220,2012,3
25,GEMHF,0.715,2012,3
25,GEMF,0.740,2012,3
25,GEMHF,0.550,2011,3
25,PAM,4.022,2011,3
25,PAM,138.494,2012,2
25,ECRAN,121.643,2012,2
25,GEMHF,174.604,2012,2
25,GEMF,49.902,2012,2
25,PAM,916.629,2012,2
25,ECRAN,865.652,2012,2
25,GEMHF,1159.710,2012,2
25,GEMF,529.415,2012,2
25,PAM,41.941,2012,2
25,ECRAN,117.345,2012,2
25,GEMHF,418.469,2012,2
25,GEMF,173.464,2012,2
25,LAMPE,10.915,2012,3
25,LAMPE,13.423,2012,3
25,LAMPE,0.000,2012,3
25,LAMPE,8.589,2012,3
25,ECRAN,0.820,2012,3
25,GEMF,0.560,2012,3
25,GEMHF,1.000,2012,3
25,PAM,15.710,2012,3
25,PAM,1.999,2012,3
26,ND,1.000,2010,2
26,ND,2060.000,2010,2
26,ND,562.000,2010,2
26,ND,0.000,2010,2
26,ND,38.445,2010,2
26,ND,15.862,2010,2
26,ND,9.081,2010,2
26,ECRAN,1.565,2011,3
26,ECRAN,32.258,2011,3
26,ECRAN,9.445,2011,3
26,PAM,0.000,2011,3
26,PAM,89.909,2011,3
26,PAM,454.991,2011,3
26,PAM,41.324,2011,3
26,GEMHF,0.000,2011,3
26,GEMHF,462.284,2011,3
26,GEMHF,759.341,2011,3
26,GEMHF,52.281,2011,3
26,GEMF,0.000,2011,3
26,GEMF,203.080,2011,3
26,GEMF,413.346,2011,3
26,GEMF,23.083,2011,3
26,ECRAN,0.000,2011,3
26,ECRAN,103.623,2011,3
26,ECRAN,428.359,2011,3
26,ECRAN,36.578,2011,3
26,LAMPE,3.188,2010,3
26,LAMPE,11.401,2010,3
26,LAMPE,0.000,2010,3
26,LAMPE,6.589,2010,3
26,GEMF,0.280,2011,3
26,GEMF,25.498,2011,3
26,GEMF,3.761,2011,3
26,GEMHF,97.017,2012,3
26,PAM,89.071,2012,3
26,ECRAN,82.548,2012,3
26,GEMF,60.128,2012,3
26,ECRAN,18.155,2012,3
26,PAM,14.570,2012,3
26,PAM,5.965,2012,3
26,GEMHF,0.165,2012,3
26,GEMF,0.060,2012,3
26,PAM,43.512,2012,3
26,ECRAN,38.359,2012,3
26,GEMHF,61.143,2012,3
26,GEMF,20.185,2012,3
26,PAM,486.685,2012,3
26,ECRAN,473.270,2012,3
26,GEMHF,716.250,2012,3
26,GEMF,418.281,2012,3
26,PAM,78.003,2012,3
26,ECRAN,103.633,2012,3
26,GEMHF,473.300,2012,3
26,GEMF,203.739,2012,3
26,LAMPE,3.445,2011,3
26,LAMPE,15.394,2011,3
26,LAMPE,0.000,2011,3
26,LAMPE,6.603,2011,3
26,PAM,7.605,2012,3
26,PAM,119.770,2012,3
26,GEMHF,159.700,2012,3
26,GEMF,104.270,2012,3
26,ECRAN,132.395,2012,3
26,PAM,14.800,2012,3
26,ECRAN,15.800,2012,3
26,GEMHF,1.865,2011,3
26,GEMHF,52.233,2011,3
26,GEMHF,0.565,2011,3
26,PAM,6.848,2011,3
26,PAM,34.594,2011,3
26,PAM,18.105,2011,3
26,PAM,46.861,2012,2
26,ECRAN,62.514,2012,2
26,GEMHF,46.901,2012,2
26,GEMF,21.444,2012,2
26,PAM,528.982,2012,2
26,ECRAN,619.325,2012,2
26,GEMHF,713.872,2012,2
26,GEMF,457.969,2012,2
26,PAM,89.672,2012,2
26,ECRAN,161.343,2012,2
26,GEMHF,478.794,2012,2
26,GEMF,223.306,2012,2
26,LAMPE,4.976,2012,3
26,LAMPE,13.277,2012,3
26,LAMPE,0.000,2012,3
26,LAMPE,4.936,2012,3
26,ECRAN,3.880,2012,3
26,GEMF,0.000,2012,3
26,GEMHF,0.000,2012,3
26,PAM,2.940,2012,3
26,ECRAN,109.410,2012,3
26,GEMF,111.470,2012,3
26,GEMHF,155.130,2012,3
26,PAM,110.930,2012,3
26,ECRAN,0.270,2012,3
26,GEMF,0.000,2012,3
26,GEMHF,1.240,2012,3
26,PAM,8.280,2012,3
27,ND,414.000,2010,2
27,ND,272.000,2010,2
27,ND,0.000,2010,2
27,ND,547.745,2010,2
27,ND,18.467,2010,2
27,ND,8.138,2010,2
27,ND,27.000,2010,2
27,ND,36.509,2011,3
27,ECRAN,0.660,2011,3
27,ECRAN,546.734,2011,3
27,PAM,26.531,2010,3
27,PAM,0.000,2011,3
27,PAM,26.680,2011,3
27,PAM,44.288,2011,3
27,PAM,11.913,2011,3
27,GEMHF,0.000,2011,3
27,GEMHF,136.825,2011,3
27,GEMHF,82.576,2011,3
27,GEMHF,11.875,2011,3
27,GEMF,0.000,2011,3
27,GEMF,58.787,2011,3
27,GEMF,37.696,2011,3
27,GEMF,4.865,2011,3
27,ECRAN,0.000,2011,3
27,ECRAN,41.555,2011,3
27,ECRAN,51.921,2011,3
27,ECRAN,9.443,2011,3
27,LAMPE,1.319,2010,3
27,LAMPE,10.439,2010,3
27,LAMPE,0.000,2010,3
27,LAMPE,4.230,2010,3
27,GEMF,0.416,2011,3
27,GEMF,325.396,2011,3
27,GEMHF,940.881,2012,3
27,ECRAN,875.997,2012,3
27,PAM,727.644,2012,3
27,GEMF,587.912,2012,3
27,PAM,1.477,2012,3
27,PAM,11.446,2012,3
27,ECRAN,10.718,2012,3
27,GEMHF,12.223,2012,3
27,GEMF,4.836,2012,3
27,PAM,46.103,2012,3
27,ECRAN,62.881,2012,3
27,GEMHF,86.856,2012,3
27,GEMF,38.590,2012,3
27,PAM,30.328,2012,3
27,ECRAN,50.012,2012,3
27,GEMHF,162.551,2012,3
27,GEMF,68.402,2012,3
27,LAMPE,2.080,2011,3
27,LAMPE,9.383,2011,3
27,LAMPE,0.000,2011,3
27,LAMPE,3.677,2011,3
27,PAM,19.243,2011,3
27,PAM,9.499,2012,3
27,ECRAN,0.352,2012,3
27,PAM,787.652,2012,3
27,GEMHF,964.265,2012,3
27,GEMF,567.295,2012,3
27,ECRAN,1084.050,2012,3
27,GEMHF,487.561,2011,3
27,GEMHF,0.708,2011,3
27,PAM,510.846,2011,3
27,PAM,0.720,2011,3
27,PAM,10.598,2012,2
27,ECRAN,22.849,2012,2
27,GEMHF,4.957,2012,2
27,GEMF,3.880,2012,2
27,PAM,60.279,2012,2
27,ECRAN,88.194,2012,2
27,GEMHF,95.046,2012,2
27,GEMF,43.806,2012,2
27,PAM,35.107,2012,2
27,ECRAN,74.873,2012,2
27,GEMHF,189.644,2012,2
27,GEMF,73.491,2012,2
27,LAMPE,4.060,2012,3
27,LAMPE,12.893,2012,3
27,LAMPE,0.000,2012,3
27,LAMPE,6.362,2012,3
27,ECRAN,1235.150,2012,3
27,GEMF,571.610,2012,3
27,GEMHF,883.990,2012,3
27,PAM,894.070,2012,3
27,ECRAN,0.870,2012,3
27,GEMF,0.000,2012,3
27,GEMHF,0.000,2012,3
27,PAM,12.220,2012,3
27,PAM,11.399,2012,3
28,ND,1410.000,2010,2
28,ND,485.000,2010,2
28,ND,0.000,2010,2
28,ND,8.504,2010,2
28,ND,10.099,2010,2
28,ND,3.972,2010,2
28,ECRAN,0.343,2011,3
28,PAM,23.599,2011,3
28,PAM,494.100,2011,3
28,GEMHF,384.155,2011,3
28,GEMHF,650.875,2011,3
28,GEMF,161.509,2011,3
28,GEMF,321.917,2011,3
28,ECRAN,70.195,2011,3
28,ECRAN,492.269,2011,3
28,LAMPE,1.273,2010,3
28,LAMPE,9.809,2010,3
28,LAMPE,0.000,2010,3
28,LAMPE,1.660,2010,3
28,GEMF,2.780,2011,3
28,PAM,6.878,2012,3
28,GEMHF,0.080,2012,3
28,GEMF,0.060,2012,3
28,PAM,571.532,2012,3
28,ECRAN,663.797,2012,3
28,GEMHF,738.156,2012,3
28,GEMF,344.850,2012,3
28,PAM,25.385,2012,3
28,ECRAN,121.010,2012,3
28,GEMHF,370.506,2012,3
28,GEMF,167.407,2012,3
28,LAMPE,2.130,2011,3
28,LAMPE,11.345,2011,3
28,LAMPE,0.000,2011,3
28,LAMPE,3.691,2011,3
28,PAM,2.416,2012,3
28,ECRAN,0.030,2012,3
28,GEMHF,3.315,2011,3
28,PAM,2.834,2011,3
28,PAM,639.644,2012,2
28,ECRAN,749.056,2012,2
28,GEMHF,794.482,2012,2
28,GEMF,373.609,2012,2
28,PAM,29.573,2012,2
28,ECRAN,83.595,2012,2
28,GEMHF,385.254,2012,2
28,GEMF,171.166,2012,2
28,LAMPE,2.769,2012,3
28,LAMPE,14.670,2012,3
28,LAMPE,0.000,2012,3
28,LAMPE,3.171,2012,3
28,ECRAN,0.000,2012,3
28,GEMF,0.000,2012,3
28,GEMHF,0.000,2012,3
28,PAM,4.130,2012,3
29,ND,150.000,2010,2
29,ND,3643.000,2010,2
29,ND,1967.000,2010,2
29,ND,0.000,2010,2
29,ND,3.531,2010,2
29,ND,39.342,2010,2
29,ND,18.719,2010,2
29,ECRAN,0.351,2011,3
29,ECRAN,0.230,2011,3
29,PAM,0.000,2011,3
29,PAM,97.395,2011,3
29,PAM,787.203,2011,3
29,PAM,134.927,2011,3
29,GEMHF,0.000,2011,3
29,GEMHF,798.072,2011,3
29,GEMHF,1087.527,2011,3
29,GEMHF,171.062,2011,3
29,GEMF,0.000,2011,3
29,GEMF,307.278,2011,3
29,GEMF,633.464,2011,3
29,GEMF,66.198,2011,3
29,ECRAN,0.000,2011,3
29,ECRAN,175.748,2011,3
29,ECRAN,841.314,2011,3
29,ECRAN,113.185,2011,3
29,LAMPE,6.701,2010,3
29,LAMPE,14.201,2010,3
29,LAMPE,0.000,2010,3
29,LAMPE,21.894,2010,3
29,GEMF,0.350,2011,3
29,PAM,12.659,2012,3
29,GEMHF,1.643,2012,3
29,GEMF,0.895,2012,3
29,ECRAN,0.025,2012,3
29,PAM,152.752,2012,3
29,ECRAN,147.927,2012,3
29,GEMHF,163.829,2012,3
29,GEMF,58.051,2012,3
29,PAM,1127.212,2012,3
29,ECRAN,1359.709,2012,3
29,GEMHF,1321.019,2012,3
29,GEMF,772.268,2012,3
29,PAM,94.855,2012,3
29,ECRAN,261.599,2012,3
29,GEMHF,741.232,2012,3
29,GEMF,296.951,2012,3
29,LAMPE,8.881,2011,3
29,LAMPE,16.859,2011,3
29,LAMPE,0.000,2011,3
29,LAMPE,18.881,2011,3
29,PAM,14.504,2012,3
29,GEMHF,0.450,2012,3
29,GEMF,0.120,2012,3
29,GEMHF,0.390,2011,3
29,PAM,0.820,2011,3
29,PAM,11.199,2011,3
29,PAM,131.196,2012,2
29,ECRAN,145.958,2012,2
29,GEMHF,155.036,2012,2
29,GEMF,59.330,2012,2
29,PAM,1281.490,2012,2
29,ECRAN,1388.040,2012,2
29,GEMHF,1523.560,2012,2
29,GEMF,822.654,2012,2
29,PAM,85.489,2012,2
29,ECRAN,159.491,2012,2
29,GEMHF,736.905,2012,2
29,GEMF,297.940,2012,2
29,LAMPE,10.402,2012,3
29,LAMPE,19.141,2012,3
29,LAMPE,0.000,2012,3
29,LAMPE,19.641,2012,3
29,ECRAN,1.430,2012,3
29,GEMF,0.100,2012,3
29,GEMHF,0.230,2012,3
29,PAM,22.870,2012,3
2A,ND,205.000,2010,2
2A,ND,0.000,2010,2
2A,ND,0.984,2010,2
2A,ND,0.285,2010,2
2A,ND,0.000,2010,2
2A,ECRAN,11.844,2011,3
2A,PAM,17.934,2011,3
2A,GEMHF,202.967,2011,3
2A,GEMF,102.037,2011,3
2A,ECRAN,17.223,2011,3
2A,LAMPE,0.000,2010,3
2A,LAMPE,0.698,2010,3
2A,LAMPE,0.000,2010,3
2A,LAMPE,0.000,2010,3
2A,GEMF,83.782,2011,3
2A,GEMHF,610.057,2012,3
2A,GEMF,211.599,2012,3
2A,PAM,144.184,2012,3
2A,ECRAN,133.122,2012,3
2A,PAM,23.192,2012,3
2A,ECRAN,12.733,2012,3
2A,GEMHF,284.979,2012,3
2A,GEMF,143.800,2012,3
2A,LAMPE,0.212,2011,3
2A,LAMPE,0.326,2011,3
2A,LAMPE,0.000,2011,3
2A,LAMPE,0.000,2011,3
2A,GEMHF,730.764,2012,3
2A,GEMF,222.842,2012,3
2A,PAM,153.264,2012,3
2A,ECRAN,126.238,2012,3
2A,GEMHF,82.372,2011,3
2A,PAM,6.271,2011,3
2A,PAM,15.003,2012,2
2A,ECRAN,8.518,2012,2
2A,GEMHF,229.110,2012,2
2A,GEMF,111.217,2012,2
2A,LAMPE,0.924,2012,3
2A,LAMPE,0.588,2012,3
2A,LAMPE,0.000,2012,3
2A,LAMPE,0.000,2012,3
2A,ECRAN,220.426,2012,3
2A,GEMF,271.255,2012,3
2A,GEMHF,853.639,2012,3
2A,PAM,198.186,2012,3
2A,ECRAN,0.280,2012,3
2A,GEMF,1.800,2012,3
2A,GEMHF,0.000,2012,3
2A,PAM,3.100,2012,3
2B,ND,0.000,2010,2
2B,ND,0.000,2010,2
2B,ND,1.349,2010,2
2B,ND,0.604,2010,2
2B,ECRAN,102.703,2011,3
2B,LAMPE,0.000,2010,3
2B,LAMPE,0.000,2010,3
2B,LAMPE,0.000,2010,3
2B,LAMPE,0.000,2010,3
2B,GEMF,170.221,2011,3
2B,GEMHF,1128.210,2012,3
2B,GEMF,251.395,2012,3
2B,ECRAN,201.362,2012,3
2B,PAM,151.202,2012,3
2B,PAM,3.220,2012,3
2B,LAMPE,0.000,2011,3
2B,LAMPE,1.566,2011,3
2B,LAMPE,0.000,2011,3
2B,LAMPE,0.158,2011,3
2B,PAM,3.512,2012,3
2B,ECRAN,0.325,2012,3
2B,GEMHF,0.000,2012,3
2B,GEMF,0.000,2012,3
2B,GEMHF,1467.960,2012,3
2B,GEMF,294.888,2012,3
2B,ECRAN,262.248,2012,3
2B,PAM,207.686,2012,3
2B,GEMHF,309.778,2011,3
2B,PAM,72.210,2011,3
2B,PAM,2.473,2011,3
2B,LAMPE,0.084,2012,3
2B,LAMPE,1.507,2012,3
2B,LAMPE,0.000,2012,3
2B,LAMPE,0.327,2012,3
2B,ECRAN,315.993,2012,3
2B,GEMF,316.679,2012,3
2B,GEMHF,1484.826,2012,3
2B,PAM,190.404,2012,3
2B,ECRAN,0.000,2012,3
2B,GEMF,0.000,2012,3
2B,GEMHF,0.000,2012,3
2B,PAM,3.400,2012,3
30,ND,66.000,2010,2
30,ND,0.700,2010,2
30,ND,2953.000,2010,2
30,ND,1275.000,2010,2
30,ND,493.505,2010,2
30,ND,362.126,2010,2
30,ND,19.283,2010,2
30,ND,9.063,2010,2
30,ND,528.259,2011,3
30,ECRAN,0.037,2011,3
30,PAM,35.499,2011,3
30,PAM,628.161,2011,3
30,GEMHF,862.771,2011,3
30,GEMHF,1132.325,2011,3
30,GEMF,393.819,2011,3
30,GEMF,601.389,2011,3
30,ECRAN,58.674,2011,3
30,ECRAN,676.738,2011,3
30,LAMPE,0.803,2010,3
30,LAMPE,7.732,2010,3
30,LAMPE,0.000,2010,3
30,LAMPE,18.953,2010,3
30,GEMF,1.417,2011,3
30,PAM,8.896,2012,3
30,GEMF,1.111,2012,3
30,GEMHF,0.659,2012,3
30,PAM,625.509,2012,3
30,ECRAN,752.464,2012,3
30,GEMHF,1058.511,2012,3
30,GEMF,626.447,2012,3
30,PAM,52.157,2012,3
30,ECRAN,76.357,2012,3
30,GEMHF,1025.514,2012,3
30,GEMF,490.515,2012,3
30,LAMPE,1.584,2011,3
30,LAMPE,10.510,2011,3
30,LAMPE,0.000,2011,3
30,LAMPE,13.801,2011,3
30,PAM,12.942,2012,3
30,GEMHF,0.664,2012,3
30,GEMF,1.438,2012,3
30,ECRAN,0.939,2012,3
30,PAM,0.000,2012,3
30,ECRAN,0.000,2012,3
30,GEMHF,0.780,2011,3
30,PAM,7.574,2011,3
30,PAM,5.668,2012,2
30,ECRAN,7.572,2012,2
30,GEMHF,5.245,2012,2
30,GEMF,2.168,2012,2
30,PAM,773.232,2012,2
30,ECRAN,944.025,2012,2
30,GEMHF,975.986,2012,2
30,GEMF,648.762,2012,2
30,PAM,56.556,2012,2
30,ECRAN,99.521,2012,2
30,GEMHF,1049.510,2012,2
30,GEMF,524.551,2012,2
30,LAMPE,2.234,2012,3
30,LAMPE,10.227,2012,3
30,LAMPE,0.000,2012,3
30,LAMPE,22.915,2012,3
30,ECRAN,1.400,2012,3
30,GEMF,0.480,2012,3
30,GEMHF,0.890,2012,3
30,PAM,21.790,2012,3
31,ND,233.000,2010,2
31,ND,4035.000,2010,2
31,ND,2314.000,2010,2
31,ND,484.977,2010,2
31,ND,15.852,2010,2
31,ND,52.928,2010,2
31,ND,22.084,2010,2
31,ND,980.273,2011,3
31,ECRAN,1.432,2011,3
31,ECRAN,48.027,2011,3
31,GEMHF,390.411,2010,3
31,GEMF,245.099,2010,3
31,ECRAN,392.380,2010,3
31,PAM,455.154,2010,3
31,PAM,0.644,2010,3
31,PAM,0.000,2011,3
31,PAM,106.227,2011,3
31,PAM,582.330,2011,3
31,PAM,155.330,2011,3
31,GEMHF,0.000,2011,3
31,GEMHF,1118.674,2011,3
31,GEMHF,881.798,2011,3
31,GEMHF,260.111,2011,3
31,GEMF,0.000,2011,3
31,GEMF,510.361,2011,3
31,GEMF,435.109,2011,3
31,GEMF,97.166,2011,3
31,ECRAN,0.000,2011,3
31,ECRAN,243.265,2011,3
31,ECRAN,709.526,2011,3
31,ECRAN,165.982,2011,3
31,LAMPE,2.866,2010,3
31,LAMPE,23.601,2010,3
31,LAMPE,0.482,2010,3
31,LAMPE,31.538,2010,3
31,GEMF,1.119,2011,3
31,GEMF,39.186,2011,3
31,GEMHF,81.686,2012,3
31,PAM,74.648,2012,3
31,ECRAN,59.715,2012,3
31,GEMF,39.342,2012,3
31,PAM,28.359,2012,3
31,ECRAN,10.481,2012,3
31,GEMHF,4.354,2012,3
31,GEMF,0.880,2012,3
31,PAM,183.018,2012,3
31,ECRAN,181.392,2012,3
31,GEMHF,223.648,2012,3
31,GEMF,82.180,2012,3
31,PAM,658.007,2012,3
31,ECRAN,779.056,2012,3
31,GEMHF,792.567,2012,3
31,GEMF,434.653,2012,3
31,PAM,144.512,2012,3
31,ECRAN,256.211,2012,3
31,GEMHF,1121.745,2012,3
31,GEMF,531.258,2012,3
31,LAMPE,4.637,2011,3
31,LAMPE,26.526,2011,3
31,LAMPE,0.492,2011,3
31,LAMPE,35.129,2011,3
31,ECRAN,580.163,2011,3
31,GEMF,330.984,2011,3
31,GEMHF,380.187,2011,3
31,PAM,0.124,2011,3
31,PAM,571.829,2011,3
31,PAM,0.504,2011,3
31,PAM,40.604,2012,3
31,GEMHF,0.881,2012,3
31,GEMF,0.539,2012,3
31,ECRAN,10.242,2012,3
31,GEMHF,78.039,2011,3
31,GEMHF,3.974,2011,3
31,PAM,53.590,2011,3
31,PAM,14.853,2011,3
31,PAM,185.458,2012,2
31,ECRAN,235.321,2012,2
31,GEMHF,232.131,2012,2
31,GEMF,95.711,2012,2
31,PAM,876.284,2012,2
31,ECRAN,1132.810,2012,2
31,GEMHF,806.270,2012,2
31,GEMF,529.312,2012,2
31,PAM,176.695,2012,2
31,ECRAN,365.559,2012,2
31,GEMHF,1116.850,2012,2
31,GEMF,521.999,2012,2
31,LAMPE,6.957,2012,3
31,LAMPE,30.364,2012,3
31,LAMPE,0.406,2012,3
31,LAMPE,33.336,2012,3
31,ECRAN,8.810,2012,3
31,GEMF,0.500,2012,3
31,GEMHF,0.120,2012,3
31,PAM,49.560,2012,3
31,PAM,0.125,2012,3
31,ECRAN,227.021,2012,3
31,GEMF,104.333,2012,3
31,GEMHF,77.306,2012,3
31,PAM,188.390,2012,3
31,PAM,0.366,2012,3
32,ND,1093.000,2010,2
32,ND,197.000,2010,2
32,ND,0.000,2010,2
32,ND,0.000,2010,2
32,ND,2.752,2010,2
32,ND,1.315,2010,2
32,PAM,0.000,2011,3
32,PAM,14.800,2011,3
32,PAM,285.187,2011,3
32,PAM,47.681,2011,3
32,GEMHF,0.000,2011,3
32,GEMHF,87.784,2011,3
32,GEMHF,592.545,2011,3
32,GEMHF,34.238,2011,3
32,GEMF,0.000,2011,3
32,GEMF,33.019,2011,3
32,GEMF,294.329,2011,3
32,GEMF,15.865,2011,3
32,ECRAN,0.000,2011,3
32,ECRAN,27.194,2011,3
32,ECRAN,296.371,2011,3
32,ECRAN,40.514,2011,3
32,LAMPE,0.094,2010,3
32,LAMPE,2.939,2010,3
32,LAMPE,0.000,2010,3
32,LAMPE,0.447,2010,3
32,PAM,35.538,2012,3
32,ECRAN,29.378,2012,3
32,GEMHF,38.542,2012,3
32,GEMF,15.532,2012,3
32,PAM,309.079,2012,3
32,ECRAN,327.233,2012,3
32,GEMHF,603.120,2012,3
32,GEMF,293.484,2012,3
32,PAM,18.752,2012,3
32,ECRAN,35.975,2012,3
32,GEMHF,91.296,2012,3
32,GEMF,34.644,2012,3
32,LAMPE,1.703,2011,3
32,LAMPE,3.260,2011,3
32,LAMPE,0.000,2011,3
32,LAMPE,0.251,2011,3
32,PAM,39.429,2012,2
32,ECRAN,37.328,2012,2
32,GEMHF,34.768,2012,2
32,GEMF,16.074,2012,2
32,PAM,336.560,2012,2
32,ECRAN,402.721,2012,2
32,GEMHF,504.546,2012,2
32,GEMF,291.778,2012,2
32,PAM,20.311,2012,2
32,ECRAN,61.204,2012,2
32,GEMHF,122.262,2012,2
32,GEMF,50.405,2012,2
32,LAMPE,3.048,2012,3
32,LAMPE,2.589,2012,3
32,LAMPE,0.000,2012,3
32,LAMPE,0.788,2012,3
33,ND,320.000,2010,2
33,ND,0.608,2010,2
33,ND,2074.000,2010,2
33,ND,2150.000,2010,2
33,ND,0.000,2010,2
33,ND,1089.410,2010,2
33,ND,80.981,2010,2
33,ND,52.391,2010,2
33,ECRAN,5.249,2011,3
33,ECRAN,1008.665,2011,3
33,PAM,171.158,2011,3
33,GEMHF,1486.457,2011,3
33,GEMF,669.887,2011,3
33,ECRAN,282.986,2011,3
33,LAMPE,2.819,2010,3
33,LAMPE,28.640,2010,3
33,LAMPE,0.000,2010,3
33,LAMPE,56.427,2010,3
33,GEMF,1.759,2011,3
33,GEMF,752.299,2011,3
33,GEMHF,1300.340,2012,3
33,ECRAN,1288.130,2012,3
33,PAM,1257.690,2012,3
33,GEMF,1015.280,2012,3
33,PAM,52.068,2012,3
33,GEMHF,4.680,2012,3
33,ECRAN,4.656,2012,3
33,GEMF,1.043,2012,3
33,PAM,58.975,2012,3
33,ECRAN,61.138,2012,3
33,GEMHF,54.719,2012,3
33,GEMF,16.820,2012,3
33,PAM,24.230,2012,3
33,ECRAN,21.790,2012,3
33,GEMHF,32.323,2012,3
33,GEMF,13.072,2012,3
33,PAM,148.151,2012,3
33,ECRAN,344.583,2012,3
33,GEMHF,1423.325,2012,3
33,GEMF,631.070,2012,3
33,LAMPE,3.238,2011,3
33,LAMPE,31.046,2011,3
33,LAMPE,0.000,2011,3
33,LAMPE,42.159,2011,3
33,GEMF,0.817,2011,3
33,GEMHF,2.120,2011,3
33,PAM,49.296,2012,3
33,GEMHF,2.721,2012,3
33,GEMF,1.531,2012,3
33,ECRAN,8.856,2012,3
33,PAM,1269.280,2012,3
33,GEMHF,978.475,2012,3
33,GEMF,858.886,2012,3
33,ECRAN,1424.660,2012,3
33,GEMHF,876.845,2011,3
33,GEMHF,4.009,2011,3
33,PAM,898.530,2011,3
33,PAM,27.261,2011,3
33,PAM,50.433,2012,2
33,ECRAN,58.794,2012,2
33,GEMHF,39.702,2012,2
33,GEMF,16.060,2012,2
33,PAM,31.578,2012,2
33,ECRAN,32.040,2012,2
33,GEMHF,36.978,2012,2
33,GEMF,20.388,2012,2
33,PAM,247.227,2012,2
33,ECRAN,444.081,2012,2
33,GEMHF,1432.160,2012,2
33,GEMF,635.816,2012,2
33,LAMPE,5.383,2012,3
33,LAMPE,34.428,2012,3
33,LAMPE,0.000,2012,3
33,LAMPE,37.298,2012,3
33,ECRAN,262.490,2012,3
33,GEMF,0.000,2012,3
33,GEMHF,0.020,2012,3
33,PAM,1.000,2012,3
33,ECRAN,1508.080,2012,3
33,GEMF,941.450,2012,3
33,GEMHF,1102.940,2012,3
33,PAM,1477.160,2012,3
33,ECRAN,3.930,2012,3
33,GEMF,0.650,2012,3
33,GEMHF,2.690,2012,3
33,PAM,49.260,2012,3
33,PAM,0.046,2012,3
33,ECRAN,0.039,2012,3
33,PAM,0.344,2012,3
34,ND,110.000,2010,2
34,ND,1616.000,2010,2
34,ND,1534.000,2010,2
34,ND,43.608,2010,2
34,ND,381.144,2010,2
34,ND,17.206,2010,2
34,ND,9.207,2010,2
34,ECRAN,1.287,2011,3
34,ECRAN,358.182,2011,3
34,PAM,0.000,2011,3
34,PAM,120.439,2011,3
34,PAM,2.232,2011,3
34,PAM,160.009,2011,3
34,GEMHF,0.000,2011,3
34,GEMHF,607.042,2011,3
34,GEMHF,4.877,2011,3
34,GEMHF,180.000,2011,3
34,GEMF,0.000,2011,3
34,GEMF,315.410,2011,3
34,GEMF,1.483,2011,3
34,GEMF,88.335,2011,3
34,ECRAN,0.000,2011,3
34,ECRAN,198.178,2011,3
34,ECRAN,1.936,2011,3
34,ECRAN,148.108,2011,3
34,LAMPE,0.759,2010,3
34,LAMPE,15.995,2010,3
34,LAMPE,0.000,2010,3
34,LAMPE,9.011,2010,3
34,GEMF,1.694,2011,3
34,GEMF,362.370,2011,3
34,GEMHF,675.594,2012,3
34,ECRAN,597.456,2012,3
34,GEMF,539.700,2012,3
34,PAM,494.471,2012,3
34,PAM,9.336,2012,3
34,GEMHF,1.762,2012,3
34,GEMF,1.192,2012,3
34,ECRAN,0.753,2012,3
34,PAM,179.231,2012,3
34,ECRAN,152.524,2012,3
34,GEMHF,181.864,2012,3
34,GEMF,64.969,2012,3
34,PAM,27.530,2012,3
34,ECRAN,20.433,2012,3
34,GEMHF,45.769,2012,3
34,GEMF,20.406,2012,3
34,PAM,106.816,2012,3
34,ECRAN,217.048,2012,3
34,GEMHF,689.157,2012,3
34,GEMF,339.523,2012,3
34,LAMPE,2.654,2011,3
34,LAMPE,18.663,2011,3
34,LAMPE,0.000,2011,3
34,LAMPE,11.296,2011,3
34,ECRAN,7.652,2011,3
34,ECRAN,0.031,2011,3
34,GEMF,8.033,2011,3
34,GEMHF,11.587,2011,3
34,PAM,9.650,2011,3
34,PAM,0.216,2011,3
34,PAM,11.633,2012,3
34,GEMHF,1.968,2012,3
34,GEMF,1.959,2012,3
34,ECRAN,0.731,2012,3
34,PAM,672.654,2012,3
34,GEMHF,812.802,2012,3
34,GEMF,596.787,2012,3
34,ECRAN,697.084,2012,3
34,GEMHF,458.813,2011,3
34,GEMHF,1.303,2011,3
34,PAM,325.437,2011,3
34,PAM,14.394,2011,3
34,PAM,218.842,2012,2
34,ECRAN,233.991,2012,2
34,GEMHF,265.097,2012,2
34,GEMF,135.630,2012,2
34,PAM,60.184,2012,2
34,ECRAN,53.982,2012,2
34,GEMHF,75.455,2012,2
34,GEMF,40.404,2012,2
34,PAM,86.620,2012,2
34,ECRAN,294.691,2012,2
34,GEMHF,606.719,2012,2
34,GEMF,277.459,2012,2
34,LAMPE,2.833,2012,3
34,LAMPE,21.697,2012,3
34,LAMPE,0.000,2012,3
34,LAMPE,15.412,2012,3
34,ECRAN,916.630,2012,3
34,GEMF,653.849,2012,3
34,GEMHF,908.175,2012,3
34,PAM,730.890,2012,3
34,ECRAN,1.030,2012,3
34,GEMF,0.680,2012,3
34,GEMHF,1.160,2012,3
34,PAM,24.270,2012,3
34,ECRAN,0.013,2012,3
34,PAM,0.095,2012,3
34,ECRAN,0.024,2012,3
