Siren_Siret;Campagne;Type_pile;Nature_pile;Tonnage;Departement;Origine_collecte;Date_creation;Date_modification
3,83197E+13;Collecte 2011;PORT;;0.0;88;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;88;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;88;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;89;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;89;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;89;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;90;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;90;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;90;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;91;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;91;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;91;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;92;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;92;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;92;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;93;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;93;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;93;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;94;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;94;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;94;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;95;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;95;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;95;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;2A;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;2A;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;2A;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;2B;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;2B;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;2B;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;971;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;971;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;971;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;972;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;972;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;972;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;973;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;973;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;973;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;974;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;974;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;974;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;975;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;975;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;975;AUTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;976;DISTR;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;976;COMM;2012-02-20T12:56:24;
3,83197E+13;Collecte 2011;PORT;;0.0;976;AUTR;2012-02-20T12:56:24;
4,07512E+13;Collecte 2011;AUTOM;;1.63;33;DISTR;2012-02-20T14:45:40;
4,07512E+13;Collecte 2011;AUTOM;;0.0;33;COMM;2012-02-20T14:45:40;
4,07512E+13;Collecte 2011;AUTOM;;0.0;33;AUTR;2012-02-20T14:45:40;
4,48137E+13;Collecte 2011;PORT;;10.0;33;DISTR;2012-02-20T15:46:02;
4,48137E+13;Collecte 2011;PORT;;0.0;33;COMM;2012-02-20T15:46:02;
4,48137E+13;Collecte 2011;PORT;;0.0;33;AUTR;2012-02-20T15:46:02;
4,48137E+13;Collecte 2011;AUTOM;;35.0;33;DISTR;2012-02-20T15:46:02;
4,48137E+13;Collecte 2011;AUTOM;;0.0;33;COMM;2012-02-20T15:46:02;
4,48137E+13;Collecte 2011;AUTOM;;0.0;33;AUTR;2012-02-20T15:46:02;
3,09687E+13;Collecte 2011;AUTOM;;0.0;77;DISTR;2012-02-20T16:41:53;
3,09687E+13;Collecte 2011;AUTOM;;0.0;77;COMM;2012-02-20T16:41:53;
3,09687E+13;Collecte 2011;AUTOM;;1.23;77;AUTR;2012-02-20T16:41:53;
7,12034E+13;Collecte 2011;AUTOM;;0.0;1;COMM;;
3,48215E+13;Collecte 2011;AUTOM;;3.735;1;DISTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;2;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;3;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;4;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;5;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;6;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;7;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;8;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;9;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;10;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;11;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;12;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;13;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;14;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;15;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;16;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;17;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;18;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;19;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;2A;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;21;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;22;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;23;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;24;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;25;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;26;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;27;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;28;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;29;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;30;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;31;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;32;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;33;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;34;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;35;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;37;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;38;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;40;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;42;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;44;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;45;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;46;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;47;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;48;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;49;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;51;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;52;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;53;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;54;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;56;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;57;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;59;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;60;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;61;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;63;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;64;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;65;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;66;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;67;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;68;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;69;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;71;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;72;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;73;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;74;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;75;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;76;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;77;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;78;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;79;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;82;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;83;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;84;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;85;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;88;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;90;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;91;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;92;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;93;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;94;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;95;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;87;COMM;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;87;DISTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;87;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;1;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;2;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;3;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;4;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;5;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;6;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;7;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;8;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;9;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;10;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;11;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;12;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;13;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;14;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;15;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;16;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;17;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;18;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;19;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;2A;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;21;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;22;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;23;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;24;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;25;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;26;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;27;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;28;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;29;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;30;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;31;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;32;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;33;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;34;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;35;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;37;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;38;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;40;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;42;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;44;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;45;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;46;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;47;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;48;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;49;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;51;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;52;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;53;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;54;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;56;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;57;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;59;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;60;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;61;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;63;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;64;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;65;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;66;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;67;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;68;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;69;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;71;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;72;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;73;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;74;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;75;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;76;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;77;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;78;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;79;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;82;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;83;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;84;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;85;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;88;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;90;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;91;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;92;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;93;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;94;AUTR;;
7,12034E+13;Collecte 2011;AUTOM;;0.0;95;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;1;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;1;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;4;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;5;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;6;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;11;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;14;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;18;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;24;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;26;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;30;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;31;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;33;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;35;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;40;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;42;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;44;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;49;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;52;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;59;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;60;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;61;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;66;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;67;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;72;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;73;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;74;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;75;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;76;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;84;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;87;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;88;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;91;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;92;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;93;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;94;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;95;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;4;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;5;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;6;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;11;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;14;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;18;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;24;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;26;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;30;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;31;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;33;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;35;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;40;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;42;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;44;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;49;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;52;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;59;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;60;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;61;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;66;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;67;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;72;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;73;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;74;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;75;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;76;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;84;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;87;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;88;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;91;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;92;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;93;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;94;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;95;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;2A;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;2A;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;2;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;3;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;7;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;8;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;9;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;10;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;12;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;13;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;15;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;16;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;17;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;19;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;21;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;22;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;23;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;25;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;27;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;28;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;29;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;32;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;34;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;37;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;38;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;45;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;46;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;47;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;48;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;51;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;53;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;54;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;56;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;57;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;63;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;64;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;65;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;68;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;69;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;71;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;77;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;78;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;79;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;82;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;83;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;85;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;90;COMM;;
7,12034E+13;Collecte 2011;PORT;;0.0;2;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;3;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;7;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;8;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;9;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;10;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;12;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;13;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;15;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;16;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;17;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;19;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;21;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;22;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;23;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;25;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;27;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;28;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;29;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;32;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;34;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;37;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;38;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;45;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;46;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;47;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;48;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;51;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;53;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;54;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;56;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;57;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;63;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;64;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;65;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;68;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;69;AUTR;;
7,12034E+13;Collecte 2011;PORT;;0.0;71;AUTR;;
