Siren_Siret;Campagne;Departement;Flux;Origine;Tonnage;Date_creation;Date_modification
"48774196900000";"CMD 2008";"69";"PAM";"COMM";"266.871";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"71";"PAM";"COMM";"56.15";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"72";"PAM";"COMM";"353.607";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"73";"PAM";"COMM";"31.867";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"74";"PAM";"COMM";"5.926";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"75";"PAM";"COMM";"260.268";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"76";"PAM";"COMM";"347.148";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"77";"PAM";"COMM";"409.185";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"78";"PAM";"COMM";"267.027";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"79";"PAM";"COMM";"72.465";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"81";"PAM";"COMM";"38.539";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"82";"PAM";"COMM";"215.067";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"86";"PAM";"COMM";"63.854";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"87";"PAM";"COMM";"67.553";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"88";"PAM";"COMM";"78.49";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"89";"PAM";"COMM";"468.301";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"90";"PAM";"COMM";"8.322";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"91";"PAM";"COMM";"445.769";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"92";"PAM";"COMM";"34.5";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"93";"PAM";"COMM";"161.067";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"94";"PAM";"COMM";"30.176";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"95";"PAM";"COMM";"399.182";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"971";"PAM";"COMM";"28.9";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"2A";"PAM";"COMM";"6.271";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"2B";"PAM";"COMM";"72.21";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"01";"PAM";"DISTR";"2.988";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"03";"PAM";"DISTR";"0.88";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"06";"PAM";"DISTR";"4.421";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"08";"PAM";"DISTR";"1.136";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"10";"PAM";"DISTR";"3.983";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"11";"PAM";"DISTR";"1.184";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"12";"PAM";"DISTR";"7.058";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"13";"PAM";"DISTR";"6.92";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"14";"PAM";"DISTR";"22.24";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"16";"PAM";"DISTR";"3.11";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"17";"PAM";"DISTR";"8.81";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"18";"PAM";"DISTR";"3.281";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"21";"PAM";"DISTR";"5.938";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"22";"PAM";"DISTR";"19.224";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"24";"PAM";"DISTR";"2.225";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"25";"PAM";"DISTR";"4.022";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"26";"PAM";"DISTR";"18.105";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"27";"PAM";"DISTR";"0.72";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"28";"PAM";"DISTR";"2.834";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"29";"PAM";"DISTR";"11.199";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"30";"PAM";"DISTR";"7.574";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"31";"PAM";"DISTR";"14.853";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"33";"PAM";"DISTR";"27.261";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"34";"PAM";"DISTR";"14.394";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"35";"PAM";"DISTR";"18.603";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"37";"PAM";"DISTR";"9.527";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"38";"PAM";"DISTR";"12.122";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"40";"PAM";"DISTR";"2.39";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"41";"PAM";"DISTR";"3.005";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"42";"PAM";"DISTR";"9.413";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"43";"PAM";"DISTR";"0.109";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"44";"PAM";"DISTR";"14.265";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"45";"PAM";"DISTR";"15.51";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"49";"PAM";"DISTR";"5.577";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"50";"PAM";"DISTR";"8.196";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"51";"PAM";"DISTR";"5.705";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"53";"PAM";"DISTR";"0.64";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"54";"PAM";"DISTR";"3.86";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"56";"PAM";"DISTR";"12.842";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"57";"PAM";"DISTR";"15.347";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"59";"PAM";"DISTR";"34.702";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"60";"PAM";"DISTR";"39.221";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"62";"PAM";"DISTR";"18.424";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"63";"PAM";"DISTR";"20.089";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"64";"PAM";"DISTR";"5.711";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"66";"PAM";"DISTR";"4.491";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"67";"PAM";"DISTR";"9.706";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"68";"PAM";"DISTR";"8.155";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"69";"PAM";"DISTR";"15.875";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"71";"PAM";"DISTR";"4.546";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"72";"PAM";"DISTR";"5.39";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"74";"PAM";"DISTR";"1.06";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"75";"PAM";"DISTR";"6.572";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"76";"PAM";"DISTR";"12.185";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"77";"PAM";"DISTR";"24.807";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"78";"PAM";"DISTR";"30.365";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"80";"PAM";"DISTR";"7.89";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"81";"PAM";"DISTR";"2.189";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"83";"PAM";"DISTR";"15.734";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"84";"PAM";"DISTR";"1.889";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"85";"PAM";"DISTR";"2.08";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"86";"PAM";"DISTR";"4.1";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"87";"PAM";"DISTR";"1.85";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"88";"PAM";"DISTR";"0.623";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"89";"PAM";"DISTR";"0.76";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"90";"PAM";"DISTR";"1.362";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"91";"PAM";"DISTR";"17.15";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"92";"PAM";"DISTR";"3.3";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"93";"PAM";"DISTR";"11.442";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"94";"PAM";"DISTR";"5.358";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"95";"PAM";"DISTR";"24.178";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"971";"PAM";"DISTR";"23.219";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"48774196900000";"CMD 2008";"2B";"PAM";"DISTR";"2.473";"2011-03-09T16:43:07";"2011-03-09T16:43:07"
"41936563000000";"CMD 2008";"61";"ECRAN";"COMM";"0.0";"2011-03-11T09:04:13";"2011-03-11T09:04:13"
"41936563000000";"CMD 2008";"61";"GEMF";"COMM";"0.0";"2011-03-11T09:04:13";"2011-03-11T09:04:13"
"41936563000000";"CMD 2008";"61";"GEMHF";"COMM";"0.0";"2011-03-11T09:04:13";"2011-03-11T09:04:13"
"41936563000000";"CMD 2008";"61";"PAM";"COMM";"0.0";"2011-03-11T09:04:13";"2011-03-11T09:04:13"
"41936563000000";"CMD 2008";"61";"ECRAN";"DISTR";"0.0";"2011-03-11T09:04:13";"2011-03-11T09:04:13"
"41936563000000";"CMD 2008";"61";"GEMF";"DISTR";"0.0";"2011-03-11T09:04:13";"2011-03-11T09:04:13"
"41936563000000";"CMD 2008";"61";"GEMHF";"DISTR";"0.0";"2011-03-11T09:04:13";"2011-03-11T09:04:13"
"41936563000000";"CMD 2008";"61";"PAM";"DISTR";"0.0";"2011-03-11T09:04:13";"2011-03-11T09:04:13"
"48345043300000";"CMD 2009";"974";"GEMF";"ESS";"21.671";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2009";"974";"GEMF";"COMM";"111.629";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2009";"974";"GEMF";"DISTR";"122.799";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2009";"974";"GEMF";"AUTR";"0.0";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2009";"974";"GEMHF";"ESS";"39.952";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2009";"974";"GEMHF";"COMM";"139.822";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2009";"974";"GEMHF";"DISTR";"180.142";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2009";"974";"GEMHF";"AUTR";"0.0";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2009";"974";"PAM";"ESS";"19.833";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2009";"974";"PAM";"COMM";"123.267";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2009";"974";"PAM";"DISTR";"116.139";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2009";"974";"PAM";"AUTR";"0.0";"2011-03-31T13:20:33";"2011-03-31T13:20:33"
"48345043300000";"CMD 2011";"974";"PAM";"DISTR";"143.642";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"974";"ECRAN";"DISTR";"57.95";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"974";"GEMHF";"DISTR";"355.631";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"974";"GEMF";"DISTR";"232.953";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"973";"PAM";"COMM";"77.997";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"973";"ECRAN";"COMM";"41.507";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"973";"GEMHF";"COMM";"92.902";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"973";"GEMF";"COMM";"47.284";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"972";"PAM";"COMM";"81.806";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"972";"ECRAN";"COMM";"90.959";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"972";"GEMHF";"COMM";"188.319";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"972";"GEMF";"COMM";"104.308";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"972";"PAM";"DISTR";"23.736";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"972";"ECRAN";"DISTR";"12.765";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"972";"GEMHF";"DISTR";"155.119";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"972";"GEMF";"DISTR";"168.313";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"971";"PAM";"COMM";"208.423";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"971";"ECRAN";"COMM";"234.627";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"971";"GEMHF";"COMM";"783.06";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"971";"GEMF";"COMM";"502.57";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"971";"PAM";"DISTR";"32.635";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"971";"ECRAN";"DISTR";"38.215";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"971";"GEMHF";"DISTR";"203.12";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"971";"GEMF";"DISTR";"129.46";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"PAM";"ESS";"83.504";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"ECRAN";"ESS";"71.175";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"GEMHF";"ESS";"61.746";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"GEMF";"ESS";"24.127";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"PAM";"COMM";"58.633";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"ECRAN";"COMM";"67.463";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"GEMHF";"COMM";"62.419";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"GEMF";"COMM";"25.648";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"PAM";"DISTR";"165.286";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"ECRAN";"DISTR";"486.811";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"GEMHF";"DISTR";"2093.32";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"95";"GEMF";"DISTR";"788.803";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"PAM";"ESS";"58.846";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"ECRAN";"ESS";"63.577";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"GEMHF";"ESS";"36.579";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"GEMF";"ESS";"16.478";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"PAM";"COMM";"230.856";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"ECRAN";"COMM";"329.558";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"GEMHF";"COMM";"138.166";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"GEMF";"COMM";"87.98";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"PAM";"DISTR";"164.74";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"ECRAN";"DISTR";"611.298";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"GEMHF";"DISTR";"2288.67";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"94";"GEMF";"DISTR";"1031.9";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"PAM";"ESS";"85.469";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"ECRAN";"ESS";"105.647";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"GEMHF";"ESS";"136.91";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"GEMF";"ESS";"64.186";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"PAM";"COMM";"67.442";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"ECRAN";"COMM";"84.269";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"GEMHF";"COMM";"67.554";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"GEMF";"COMM";"41.581";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"PAM";"DISTR";"137.673";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"ECRAN";"DISTR";"56.112";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"GEMHF";"DISTR";"317.182";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"93";"GEMF";"DISTR";"106.455";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"92";"PAM";"COMM";"1.613";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"92";"ECRAN";"COMM";"3.239";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"92";"GEMHF";"COMM";"0.755";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"92";"GEMF";"COMM";"1.701";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"92";"PAM";"DISTR";"36.84";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"92";"ECRAN";"DISTR";"32.336";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"92";"GEMHF";"DISTR";"180.328";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"92";"GEMF";"DISTR";"67.54";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"PAM";"ESS";"11.533";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"ECRAN";"ESS";"13.2";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"GEMHF";"ESS";"5.8";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"GEMF";"ESS";"2.425";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"PAM";"COMM";"281.192";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"ECRAN";"COMM";"396.319";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"GEMHF";"COMM";"227.754";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"GEMF";"COMM";"115.737";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"PAM";"DISTR";"227.836";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"ECRAN";"DISTR";"1128.75";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"GEMHF";"DISTR";"2975.08";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"91";"GEMF";"DISTR";"1340.07";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"90";"PAM";"COMM";"219.927";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"90";"ECRAN";"COMM";"257.237";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"90";"GEMHF";"COMM";"210.651";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"90";"GEMF";"COMM";"124.761";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"90";"PAM";"DISTR";"7.371";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"90";"ECRAN";"DISTR";"9.412";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"90";"GEMHF";"DISTR";"28.357";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"90";"GEMF";"DISTR";"13.232";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"PAM";"ESS";"97.642";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"ECRAN";"ESS";"70.507";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"GEMHF";"ESS";"110.121";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"GEMF";"ESS";"48.492";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"PAM";"COMM";"49.22";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"ECRAN";"COMM";"34.08";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"GEMHF";"COMM";"29.14";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"GEMF";"COMM";"18.72";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"PAM";"DISTR";"41.04";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"ECRAN";"DISTR";"79.3";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"GEMHF";"DISTR";"363.19";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"89";"GEMF";"DISTR";"203.96";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"88";"PAM";"ESS";"27.148";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
"48345043300000";"CMD 2011";"88";"ECRAN";"ESS";"22.43";"2012-02-29T14:40:49";"2012-02-29T14:40:49"
